Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2349	0.991	324.971	13.834%	81.813	13.874%	0.02224	0.989
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	234	0.991	55.18	23.581%	9.598	13.38%	0.09079	0.99
X02e5c36f.5bec.45e2.a048.875653b85ca1..Panc.AdenoCA..DO34616	576	0.994	120.799	20.972%	21.459	10.916%	0.06689	0.993
X03c3c692.8a86.4843.85ae.e045f0fa6f88..Panc.AdenoCA..DO32831	1506	0.996	208.642	13.854%	40.044	9.324%	0.02615	0.995
X046d7386.95c8.4501.9e55.c85bec272a7a..Panc.AdenoCA..DO34432	375	0.987	89.394	23.838%	17.355	15.805%	0.1018	0.985
X05070acd.3ec1.44bb.9c32.26d3a483a72a..Panc.AdenoCA..DO32860	540	0.997	96.79	17.924%	16.561	7.856%	0.07461	0.997
X0554ffe5.31f7.43f5.8372.2b73c9cf3527..Panc.AdenoCA..DO49076	559	0.998	93.715	16.765%	15.975	6.797%	0.05592	0.998
X079bcb09.a075.4313.9a3e.dd67734a8c5d..Panc.AdenoCA..DO221540	883	0.998	108.54	12.292%	21.22	6.364%	0.03134	0.998
X0972bfcf.c6c6.48cc.b820.cdfa6279a4f3..Panc.AdenoCA..DO51467	617	0.995	103.093	16.709%	17.249	9.6%	0.05654	0.995
X09cb8bc5.13ac.44ac.9b7d.6de143373570..Panc.AdenoCA..DO51524	711	0.995	123.568	17.379%	20.972	9.849%	0.05239	0.994
X09e1fe3e.bfd8.4175.ac42.0e1bf0ba5523..Panc.AdenoCA..DO51500	811	0.998	112.792	13.908%	19.963	6.546%	0.0424	0.998
X0b29c893.03bf.4131.b192.c14a2788d411..Panc.AdenoCA..DO49418	1438	0.998	185.95	12.931%	35.198	6.056%	0.04716	0.998
X0cf9bbc2.cbd5.4b64.8d90.cfa416307b39..Panc.AdenoCA..DO33488	644	0.991	142.645	22.15%	26.716	13.405%	0.09309	0.99
X0efee3f3.313b.44eb.b3b0.af975a1ded82..Panc.AdenoCA..DO49442	363	0.991	81.717	22.512%	15.184	13.836%	0.08446	0.989
X0fbd94b1.bb34.4620.841b.861a0b5e0c12..Panc.AdenoCA..DO49087	534	0.996	88.491	16.571%	15.072	8.987%	0.04878	0.996
X0fc63b79.7fff.441d.88fc.922d53c787ab..Panc.AdenoCA..DO51535	303	0.983	91.27	30.122%	16.389	19.303%	0.11456	0.98
X1168944c.5451.4a18.8758.88bf5723bdd9..Panc.AdenoCA..DO34680	1169	0.993	175.595	15.021%	35.146	11.817%	0.03546	0.991
X129459c1.38be.45da.bb87.18848c97c544..Panc.AdenoCA..DO51536	575	0.997	88.223	15.343%	15.02	7.514%	0.05153	0.997
X12f038e1.00af.4c64.a2e0.9e63323492ef..Panc.AdenoCA..DO33512	641	0.992	138.096	21.544%	24.872	12.59%	0.07298	0.991
X1327bbd4.a466.4e26.905f.cf91315f1cc8..Panc.AdenoCA..DO49422	387	0.996	76.445	19.753%	13.409	9.759%	0.08309	0.995
X1447c8cb.25d4.4092.8919.4df08f898d2d..Panc.AdenoCA..DO32984	630	0.993	104.272	16.551%	27.708	11.473%	0.0453	0.993
X170ad241.9e24.469b.b7ca.3fd783a89b21..Panc.AdenoCA..DO49430	766	0.998	99.617	13.005%	15.982	5.685%	0.03725	0.998
X1776f326.b12f.4355.8107.80fa6fcd2159..Panc.AdenoCA..DO51513	309	0.986	75.738	24.511%	14.709	16.988%	0.0872	0.984
X183b04f5.107f.496c.8e9a.8263dd00cffa..Panc.AdenoCA..DO51491	1475	0.998	160.256	10.865%	33.258	5.93%	0.02382	0.998
X1a0ef226.41a5.4b56.9078.4b7834f0c976..Panc.AdenoCA..DO35376	502	0.994	95.905	19.105%	18.158	10.687%	0.06073	0.994
X1a841850.fca0.48ab.8c78.db0bd5a64435..Panc.AdenoCA..DO33344	1303	0.999	112.146	8.607%	21.211	4.222%	0.02212	0.999
X1ac54c6e.a1e4.4f3b.b4a5.cdb327e0dca6..Panc.AdenoCA..DO34817	542	0.997	85.537	15.782%	16.584	7.827%	0.06407	0.997
X1b0fe1d5.b286.4f49.ae92.94d9c6db9657..Panc.AdenoCA..DO35230	580	0.995	125.279	21.6%	21.331	10.678%	0.07283	0.995
X1c28e44a.6e6c.44ed.b58a.e3262c0e6759..Panc.AdenoCA..DO51544	455	0.993	97.917	21.52%	17.075	11.481%	0.07876	0.993
X1c9fbe26.1447.4335.aaab.06d6bb3e2741..Panc.AdenoCA..DO49078	321	0.991	66.929	20.85%	12.04	13.201%	0.08647	0.99
X1e181878.c640.4e91.a620.3fc4b08a4de1..Panc.AdenoCA..DO33008	865	0.993	131.093	15.155%	26.093	11.53%	0.03648	0.992
X1f81a1b0.8089.44ef.87b5.b3359a407ad2..Panc.AdenoCA..DO33128	209	0.973	63.91	30.579%	11.734	23.596%	0.1292	0.965
X20d1b88b.3ff6.4201.a748.6a993500c652..Panc.AdenoCA..DO32972	217	0.972	76.011	35.028%	15.454	23.742%	0.17255	0.967
X2102558b.87b0.447b.bb9a.e4ae9df8b75e..Panc.AdenoCA..DO33032	844	0.998	121.781	14.429%	24.636	7.022%	0.04759	0.997
X21b1a37f.e91e.4ce1.83cf.bb89b8d0fb35..Panc.AdenoCA..DO33028	403	0.99	101.545	25.197%	19.437	14.352%	0.10323	0.988
X228fb827.c05e.494c.8a21.e1d925e100cb..Panc.AdenoCA..DO51537	660	0.997	107.424	16.276%	18.538	7.426%	0.0668	0.997
X230f53ef.be3f.495e.9b95.b0f670bd6908..Panc.AdenoCA..DO51508	54	0.946	30.902	57.226%	4.981	32.287%	0.48179	0.937
X241abdfd.e6de.4830.a233.4bbc5f622725..Panc.AdenoCA..DO49138	860	0.997	132.795	15.441%	23.925	7.549%	0.06081	0.997
X2564a262.03e8.467b.9ea2.f3ab38d75ae1..Panc.AdenoCA..DO49457	1087	0.999	110.823	10.195%	21.676	4.71%	0.03033	0.999
X25c32aca.6738.43ef.a103.243f2f9a3b43..Panc.AdenoCA..DO51492	340	0.993	81.269	23.903%	15.675	13.346%	0.09157	0.993
X25cf7449.8c5b.403e.aa75.e2af158598e8..Panc.AdenoCA..DO33208	383	0.994	79.233	20.687%	15.779	12.122%	0.06253	0.993
X28f41a20.b6d6.4ecc.888f.72f779ad9af7..Panc.AdenoCA..DO49442	512	0.994	111.06	21.691%	18.435	11.154%	0.07992	0.993
X29a00d78.b9bb.4c6b.b142.d5b8bfa63455..Panc.AdenoCA..DO35144	533	0.996	98.199	18.424%	18.538	9.238%	0.06474	0.995
X2b3837b3.ee29.4a08.848e.1206404da986..Panc.AdenoCA..DO49448	437	0.996	76.266	17.452%	13.349	9.308%	0.04982	0.995
X2b6d4d66.7f0b.4bc0.b3d6.171956a937c5..Panc.AdenoCA..DO49166	288	0.989	74.507	25.87%	13.32	14.874%	0.12188	0.988
X2bd9ccca.3fae.4b66.a762.6f30d6276222..Panc.AdenoCA..DO35152	797	0.998	108.094	13.563%	21.193	6.892%	0.04545	0.998
X2bf5b018.9f19.4fbd.9e1f.7d958aabe5d1..Panc.AdenoCA..DO51489	585	0.975	132.572	22.662%	26.449	22.223%	0.06017	0.965
X2c48eefe.2a08.47bf.8e4d.cbaab6777150..Panc.AdenoCA..DO35222	244	0.985	73.071	29.947%	13.996	17.22%	0.12837	0.983
X2e43e0ca.54ea.482e.acf2.0048d9187a5c..Panc.AdenoCA..DO35258	554	0.996	87.178	15.736%	16.385	8.508%	0.05384	0.996
X2fdfb06c.0d2f.4e1d.9756.bcb08a7f90af..Panc.AdenoCA..DO221546	397	0.992	76.31	19.222%	12.828	12.638%	0.07054	0.991
X31c75873.abb4.4d88.9e2f.07497a6c892d..Panc.AdenoCA..DO35082	920	0.995	153.051	16.636%	28.627	10.457%	0.04197	0.994
X32fa6457.c8bd.4d26.8106.925baf13df68..Panc.AdenoCA..DO51518	789	0.999	93.926	11.904%	14.799	4.727%	0.03877	0.999
X33061bf5.9b99.4735.a810.f2d5eeef6873..Panc.AdenoCA..DO33392	373	0.994	71.661	19.212%	13.19	10.755%	0.07371	0.993
X33070975.0f35.4518.9ffb.4c6170c32534..Panc.AdenoCA..DO33160	463	0.995	84.806	18.317%	14.917	9.694%	0.06651	0.995
X33bcd589.80db.4a58.8f83.a48cb60e0fda..Panc.AdenoCA..DO35148	163	0.953	57.132	35.05%	12.043	30.288%	0.1998	0.941
X368e592d.260c.4f58.81c4.a9f1e6177a4b..Panc.AdenoCA..DO51549	509	0.993	108.779	21.371%	19.1	12.599%	0.07099	0.992
X3933c60d.73d6.4f74.ae02.fd545fc1f092..Panc.AdenoCA..DO51541	521	0.985	117.805	22.611%	22.765	17.455%	0.06041	0.981
X39c6c3b3.4683.4d11.984c.ed589188da65..Panc.AdenoCA..DO51527	1223	0.998	157.273	12.86%	26.383	6.263%	0.03369	0.998
X39d38c06.3779.4ca4.b103.1d096f93dae8..Panc.AdenoCA..DO51532	486	0.994	95.072	19.562%	19.503	11.479%	0.05562	0.993
X3b526846.72d6.4e10.b7cd.8cdb45a92a1c..Panc.AdenoCA..DO34736	1375	0.994	207.559	15.095%	41.191	10.804%	0.03484	0.993
X3bfbc33d.804b.4bb3.97ac.97563d77b13d..Panc.AdenoCA..DO33376	574	0.99	138.855	24.191%	30.522	14.391%	0.08152	0.989
X3c86ba21.7b11.4ec7.9d20.a2325197c676..Panc.AdenoCA..DO33042	392	0.991	92.282	23.541%	15.575	13.463%	0.09316	0.989
X3e4d0e50.8cf4.4eb0.a00a.ccf0484ecc2f..Panc.AdenoCA..DO33984	373	0.991	85.782	22.998%	16.618	13.096%	0.09536	0.99
X3ed783cf.2248.44a1.a2a2.d6b6519b91ef..Panc.AdenoCA..DO51495	576	0.983	150.876	26.194%	27.803	19.316%	0.08212	0.979
X3fb8f017.576f.4901.b8bf.3a58e5d43de3..Panc.AdenoCA..DO35138	133	0.967	53.694	40.371%	10.618	25.536%	0.25299	0.962
X3fba4880.cb7b.4ac5.ab5f.728614faa1ea..Panc.AdenoCA..DO49466	795	0.998	126.133	15.866%	23.459	7.54%	0.04916	0.997
X40378b7a.a65d.4510.aaba.a34c4058fac7..Panc.AdenoCA..DO49424	739	0.998	87.213	11.801%	15.449	5.982%	0.03882	0.998
X42f00950.09c9.461a.8423.d5b04a96af10..Panc.AdenoCA..DO51472	445	0.994	93.154	20.933%	15.443	10.957%	0.07164	0.993
X441d2f21.b448.4fc8.8c54.9b85aca56237..Panc.AdenoCA..DO35126	604	0.998	88.475	14.648%	15.189	6.598%	0.06577	0.998
X4652ae03.b096.42d0.bdfa.3f6281d4f023..Panc.AdenoCA..DO35236	796	0.994	159.116	19.989%	28.974	11.165%	0.05687	0.993
X46e166fe.3b20.49ad.98db.42c854c61c93..Panc.AdenoCA..DO51470	453	0.995	95.713	21.129%	15.522	9.916%	0.07332	0.995
X4a4e0397.8702.46ef.aaa8.3980f03a40bf..Panc.AdenoCA..DO51521	18	0.681	18.364	102.022%	3.875	73.231%	1.054	0.614
X4a88981e.e409.440f.9bf0.71ca1bab8b4e..Panc.AdenoCA..DO51534	592	0.998	78.843	13.318%	13.465	6.249%	0.04083	0.998
X4aa7eabc.0419.4897.b7af.5dcccfd6ac2f..Panc.AdenoCA..DO51476	1182	0.987	227.568	19.253%	49.673	16.61%	0.04419	0.983
X4c027164.12de.456f.b933.6bc91f70b46f..Panc.AdenoCA..DO49478	502	0.994	96.578	19.239%	17.494	11.142%	0.06567	0.994
X4c4aa1b1.fda3.4c5b.b588.68aa727500ad..Panc.AdenoCA..DO51543	709	0.998	93.487	13.186%	15.906	6.678%	0.0392	0.998
X4cbe411b.b05e.46bd.bea8.126289a0866c..Panc.AdenoCA..DO49090	654	0.997	91.371	13.971%	17.666	7.433%	0.04347	0.997
X4db9e471.0068.4ec6.9bcb.33ef5fdec33e..Panc.AdenoCA..DO32976	486	0.994	93.07	19.15%	18.054	10.816%	0.06554	0.994
X51458c86.0fdd.470e.b059.1ffbffc92a7f..Panc.AdenoCA..DO34288	405	0.99	103.125	25.463%	18.457	14.239%	0.10561	0.989
X5187e77d.f412.4303.8049.11d1aa1a0235..Panc.AdenoCA..DO49419	1896	0.997	190.436	10.044%	37.532	7.467%	0.01845	0.997
X5255d645.d3d2.422e.8449.046cd21f4935..Panc.AdenoCA..DO34809	491	0.989	99.37	20.238%	20.548	14.854%	0.07951	0.987
X52f43b72.15ea.40a0.a3b4.4bf22bc0bf25..Panc.AdenoCA..DO49427	386	0.991	90.523	23.452%	16.853	13.473%	0.088	0.99
X53534b3c.cd15.4d68.a9b1.6902bb234c45..Panc.AdenoCA..DO33552	2120	0.998	165.662	7.814%	35.847	5.812%	0.01238	0.998
X536dedba.46c4.4a21.b112.13c030b13069..Panc.AdenoCA..DO35442	7751	0.999	1042.024	13.444%	325.344	6.408%	0.0354	0.999
X53e6a756.bdcc.4217.afe7.27d776159544..Panc.AdenoCA..DO35360	599	0.984	133.589	22.302%	24.862	18.179%	0.07671	0.979
X54195db3.94a9.4538.8bb8.9953d936acd4..Panc.AdenoCA..DO221544	1534	0.977	394.503	25.717%	89.541	22.555%	0.13638	0.972
X541f91bd.7e9d.4348.9e78.45b948d8967e..Panc.AdenoCA..DO34961	742	0.996	119.735	16.137%	21.146	8.421%	0.05997	0.996
X5650dc4e.8bce.4716.9199.cd5750d7a888..Panc.AdenoCA..DO35496	377	0.991	78.328	20.777%	13.867	13.023%	0.06957	0.99
X569ff1b4.de87.4309.8484.80549aaf9485..Panc.AdenoCA..DO35200	94	0.965	36.538	38.87%	6.536	26.42%	0.23835	0.957
X5b41e033.6df8.411e.a13b.59eeb8afbf9b..Panc.AdenoCA..DO33000	840	0.998	106.81	12.715%	18.043	5.955%	0.04235	0.998
X5d9ff58c.5702.48fc.a66a.d1276327fd49..Panc.AdenoCA..DO51520	1122	0.995	168.649	15.031%	34.735	10.019%	0.03928	0.995
X5f94cb62.4019.47ff.bf6a.eeda8e9e033c..Panc.AdenoCA..DO49129	527	0.993	104.111	19.755%	20.45	11.794%	0.07816	0.993
X60aff7a0.4960.4ed1.922b.3233ccbfdba1..Panc.AdenoCA..DO34336	426	0.998	59.024	13.855%	10.503	7.127%	0.04671	0.997
X60c33e32.7e19.4e71.b075.a63fcf27e660..Panc.AdenoCA..DO49454	466	0.996	82.366	17.675%	14.52	8.95%	0.06677	0.996
X60e78c80.41a5.456a.9a81.9007d18fd72c..Panc.AdenoCA..DO49137	637	0.997	104.786	16.45%	18.122	8.463%	0.04892	0.996
X6297aa77.37a0.4f46.987b.32bd8653c0c2..Panc.AdenoCA..DO51490	530	0.994	105.82	19.966%	19.405	10.6%	0.06311	0.994
X631ab9d0.5400.400c.b0bc.c3e576bcfe06..Panc.AdenoCA..DO49433	401	0.995	78.019	19.456%	13.255	9.6%	0.08838	0.995
