Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2349	0.994	293.284	12.485%	66.971	11.357%	0.01875	0.992
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	234	0.993	52.103	22.266%	8.795	12.26%	0.08533	0.992
X02e5c36f.5bec.45e2.a048.875653b85ca1..Panc.AdenoCA..DO34616	576	0.995	115.126	19.987%	19.89	10.117%	0.08331	0.994
X03c3c692.8a86.4843.85ae.e045f0fa6f88..Panc.AdenoCA..DO32831	1506	0.997	159.555	10.595%	31.1	7.241%	0.0194	0.997
X046d7386.95c8.4501.9e55.c85bec272a7a..Panc.AdenoCA..DO34432	375	0.992	76.128	20.301%	14.008	12.757%	0.07692	0.991
X05070acd.3ec1.44bb.9c32.26d3a483a72a..Panc.AdenoCA..DO32860	540	0.997	86.58	16.033%	15.191	7.207%	0.07985	0.997
X0554ffe5.31f7.43f5.8372.2b73c9cf3527..Panc.AdenoCA..DO49076	559	0.998	75.413	13.491%	13.78	5.863%	0.04662	0.998
X079bcb09.a075.4313.9a3e.dd67734a8c5d..Panc.AdenoCA..DO221540	883	0.999	95.13	10.773%	16.193	4.856%	0.02927	0.999
X0972bfcf.c6c6.48cc.b820.cdfa6279a4f3..Panc.AdenoCA..DO51467	617	0.996	100.676	16.317%	16.985	9.453%	0.05419	0.995
X09cb8bc5.13ac.44ac.9b7d.6de143373570..Panc.AdenoCA..DO51524	711	0.997	111.199	15.64%	17.348	8.147%	0.04727	0.996
X09e1fe3e.bfd8.4175.ac42.0e1bf0ba5523..Panc.AdenoCA..DO51500	811	0.998	101.529	12.519%	18.049	5.918%	0.03589	0.998
X0b29c893.03bf.4131.b192.c14a2788d411..Panc.AdenoCA..DO49418	1438	0.999	144.803	10.07%	28.055	4.827%	0.03515	0.999
X0cf9bbc2.cbd5.4b64.8d90.cfa416307b39..Panc.AdenoCA..DO33488	644	0.996	100.797	15.652%	17.858	8.96%	0.05431	0.995
X0efee3f3.313b.44eb.b3b0.af975a1ded82..Panc.AdenoCA..DO49442	363	0.992	78.477	21.619%	14.251	12.986%	0.07315	0.991
X0fbd94b1.bb34.4620.841b.861a0b5e0c12..Panc.AdenoCA..DO49087	534	0.997	82.058	15.367%	14.422	8.599%	0.04852	0.996
X0fc63b79.7fff.441d.88fc.922d53c787ab..Panc.AdenoCA..DO51535	303	0.99	73.829	24.366%	12.835	15.117%	0.09092	0.988
X1168944c.5451.4a18.8758.88bf5723bdd9..Panc.AdenoCA..DO34680	1169	0.996	151.571	12.966%	28.228	9.491%	0.02898	0.995
X129459c1.38be.45da.bb87.18848c97c544..Panc.AdenoCA..DO51536	575	0.998	81.972	14.256%	13.06	6.533%	0.0456	0.998
X12f038e1.00af.4c64.a2e0.9e63323492ef..Panc.AdenoCA..DO33512	641	0.997	95.216	14.854%	16.816	8.512%	0.0478	0.997
X1327bbd4.a466.4e26.905f.cf91315f1cc8..Panc.AdenoCA..DO49422	387	0.997	66.096	17.079%	11.367	8.273%	0.0719	0.996
X1447c8cb.25d4.4092.8919.4df08f898d2d..Panc.AdenoCA..DO32984	630	0.995	99.404	15.778%	23.186	9.601%	0.04788	0.995
X170ad241.9e24.469b.b7ca.3fd783a89b21..Panc.AdenoCA..DO49430	766	0.999	92.435	12.067%	15.208	5.41%	0.03418	0.999
X1776f326.b12f.4355.8107.80fa6fcd2159..Panc.AdenoCA..DO51513	309	0.991	65.838	21.307%	11.853	13.689%	0.07706	0.989
X183b04f5.107f.496c.8e9a.8263dd00cffa..Panc.AdenoCA..DO51491	1475	0.999	143.15	9.705%	25.505	4.548%	0.02385	0.999
X1a0ef226.41a5.4b56.9078.4b7834f0c976..Panc.AdenoCA..DO35376	502	0.996	93.618	18.649%	16.586	9.762%	0.05533	0.995
X1a841850.fca0.48ab.8c78.db0bd5a64435..Panc.AdenoCA..DO33344	1303	0.999	89.891	6.899%	16.649	3.314%	0.01663	0.999
