Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2349	0.979	514.349	21.897%	121.45	20.595%	0.0601	0.974
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	234	0.989	62.708	26.798%	10.722	14.947%	0.1072	0.987
X02e5c36f.5bec.45e2.a048.875653b85ca1..Panc.AdenoCA..DO34616	576	0.994	115.703	20.087%	20.941	10.652%	0.06625	0.994
X03c3c692.8a86.4843.85ae.e045f0fa6f88..Panc.AdenoCA..DO32831	1506	0.996	211.801	14.064%	40.328	9.39%	0.02613	0.995
X046d7386.95c8.4501.9e55.c85bec272a7a..Panc.AdenoCA..DO34432	375	0.991	80.954	21.588%	15.052	13.708%	0.07795	0.989
X05070acd.3ec1.44bb.9c32.26d3a483a72a..Panc.AdenoCA..DO32860	540	0.997	95.53	17.691%	16.892	8.014%	0.0723	0.997
X0554ffe5.31f7.43f5.8372.2b73c9cf3527..Panc.AdenoCA..DO49076	559	0.998	78.944	14.122%	14.755	6.277%	0.04849	0.998
X079bcb09.a075.4313.9a3e.dd67734a8c5d..Panc.AdenoCA..DO221540	883	0.998	111.316	12.607%	21.181	6.352%	0.03099	0.998
X0972bfcf.c6c6.48cc.b820.cdfa6279a4f3..Panc.AdenoCA..DO51467	617	0.995	113.78	18.441%	18.771	10.447%	0.0601	0.994
X09cb8bc5.13ac.44ac.9b7d.6de143373570..Panc.AdenoCA..DO51524	711	0.995	129.237	18.177%	21.778	10.228%	0.0542	0.994
X09e1fe3e.bfd8.4175.ac42.0e1bf0ba5523..Panc.AdenoCA..DO51500	811	0.998	111.732	13.777%	20.321	6.663%	0.04061	0.998
X0b29c893.03bf.4131.b192.c14a2788d411..Panc.AdenoCA..DO49418	1438	0.998	176.236	12.256%	34.181	5.881%	0.04174	0.998
X0cf9bbc2.cbd5.4b64.8d90.cfa416307b39..Panc.AdenoCA..DO33488	644	0.989	164.48	25.54%	29.669	14.887%	0.11	0.987
X0efee3f3.313b.44eb.b3b0.af975a1ded82..Panc.AdenoCA..DO49442	363	0.991	83.555	23.018%	15.287	13.93%	0.08311	0.989
X0fbd94b1.bb34.4620.841b.861a0b5e0c12..Panc.AdenoCA..DO49087	534	0.995	97.866	18.327%	17.602	10.496%	0.06113	0.994
X0fc63b79.7fff.441d.88fc.922d53c787ab..Panc.AdenoCA..DO51535	303	0.986	88.188	29.105%	15.363	18.094%	0.10837	0.984
X1168944c.5451.4a18.8758.88bf5723bdd9..Panc.AdenoCA..DO34680	1169	0.988	208.743	17.857%	45.186	15.192%	0.0442	0.986
X129459c1.38be.45da.bb87.18848c97c544..Panc.AdenoCA..DO51536	575	0.998	82.906	14.418%	13.661	6.834%	0.04879	0.997
X12f038e1.00af.4c64.a2e0.9e63323492ef..Panc.AdenoCA..DO33512	641	0.993	130.443	20.35%	22.901	11.593%	0.07053	0.992
X1327bbd4.a466.4e26.905f.cf91315f1cc8..Panc.AdenoCA..DO49422	387	0.996	77.021	19.902%	13.31	9.687%	0.08273	0.995
X1447c8cb.25d4.4092.8919.4df08f898d2d..Panc.AdenoCA..DO32984	630	0.994	102.199	16.222%	27.112	11.227%	0.04453	0.993
X170ad241.9e24.469b.b7ca.3fd783a89b21..Panc.AdenoCA..DO49430	766	0.998	103.905	13.565%	17.113	6.087%	0.03749	0.998
X1776f326.b12f.4355.8107.80fa6fcd2159..Panc.AdenoCA..DO51513	309	0.987	76.333	24.703%	14.525	16.775%	0.08635	0.984
X183b04f5.107f.496c.8e9a.8263dd00cffa..Panc.AdenoCA..DO51491	1475	0.998	158.285	10.731%	32.181	5.738%	0.02336	0.998
X1a0ef226.41a5.4b56.9078.4b7834f0c976..Panc.AdenoCA..DO35376	502	0.994	101.142	20.148%	19.032	11.201%	0.06315	0.993
X1a841850.fca0.48ab.8c78.db0bd5a64435..Panc.AdenoCA..DO33344	1303	0.999	108.714	8.343%	21.252	4.23%	0.01936	0.999
X1ac54c6e.a1e4.4f3b.b4a5.cdb327e0dca6..Panc.AdenoCA..DO34817	542	0.998	75.149	13.865%	14.64	6.91%	0.0542	0.997
X1b0fe1d5.b286.4f49.ae92.94d9c6db9657..Panc.AdenoCA..DO35230	580	0.995	119.212	20.554%	21.067	10.545%	0.07175	0.995
X1c28e44a.6e6c.44ed.b58a.e3262c0e6759..Panc.AdenoCA..DO51544	455	0.994	96.881	21.293%	16.916	11.374%	0.07814	0.993
X1c9fbe26.1447.4335.aaab.06d6bb3e2741..Panc.AdenoCA..DO49078	321	0.992	60.749	18.925%	11.239	12.322%	0.07847	0.991
X1e181878.c640.4e91.a620.3fc4b08a4de1..Panc.AdenoCA..DO33008	865	0.993	133.138	15.392%	26.397	11.664%	0.0369	0.992
X1f81a1b0.8089.44ef.87b5.b3359a407ad2..Panc.AdenoCA..DO33128	209	0.965	68.847	32.941%	13.236	26.616%	0.14507	0.956
