Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2349	0.933	888.879	37.841%	212.166	35.978%	0.11403	0.917
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	234	0.918	119.861	51.223%	29.41	40.998%	0.20351	0.907
X02e5c36f.5bec.45e2.a048.875653b85ca1..Panc.AdenoCA..DO34616	576	0.916	304.296	52.829%	84.156	42.808%	0.2115	0.909
X03c3c692.8a86.4843.85ae.e045f0fa6f88..Panc.AdenoCA..DO32831	1506	0.975	401.63	26.669%	94.628	22.033%	0.07347	0.971
X046d7386.95c8.4501.9e55.c85bec272a7a..Panc.AdenoCA..DO34432	375	0.954	156.748	41.799%	33.05	30.099%	0.19888	0.946
X05070acd.3ec1.44bb.9c32.26d3a483a72a..Panc.AdenoCA..DO32860	540	0.988	160.148	29.657%	36.785	17.451%	0.11041	0.987
X0554ffe5.31f7.43f5.8372.2b73c9cf3527..Panc.AdenoCA..DO49076	559	0.827	454.73	81.347%	145.252	61.797%	0.42499	0.824
X079bcb09.a075.4313.9a3e.dd67734a8c5d..Panc.AdenoCA..DO221540	883	0.915	470.361	53.269%	148.554	44.551%	0.22788	0.91
X0972bfcf.c6c6.48cc.b820.cdfa6279a4f3..Panc.AdenoCA..DO51467	617	0.956	217.02	35.173%	52.918	29.45%	0.15358	0.949
X09cb8bc5.13ac.44ac.9b7d.6de143373570..Panc.AdenoCA..DO51524	711	0.98	212.719	29.918%	42.745	20.074%	0.11219	0.977
X09e1fe3e.bfd8.4175.ac42.0e1bf0ba5523..Panc.AdenoCA..DO51500	811	0.939	386.935	47.711%	118.388	38.818%	0.17987	0.936
X0b29c893.03bf.4131.b192.c14a2788d411..Panc.AdenoCA..DO49418	1438	0.993	290.576	20.207%	68.062	11.711%	0.06473	0.993
X0cf9bbc2.cbd5.4b64.8d90.cfa416307b39..Panc.AdenoCA..DO33488	644	0.941	303.102	47.066%	68.322	34.281%	0.20278	0.933
X0efee3f3.313b.44eb.b3b0.af975a1ded82..Panc.AdenoCA..DO49442	363	0.889	219.768	60.542%	51.734	47.142%	0.24876	0.873
X0fbd94b1.bb34.4620.841b.861a0b5e0c12..Panc.AdenoCA..DO49087	534	0.954	215.382	40.334%	52.437	31.267%	0.1393	0.949
X0fc63b79.7fff.441d.88fc.922d53c787ab..Panc.AdenoCA..DO51535	303	0.927	153.466	50.649%	31.924	37.599%	0.22545	0.913
