Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2349	0.874	1095.912	46.654%	302.421	51.284%	0.16616	0.846
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	234	0.961	95.268	40.713%	21.173	29.515%	0.16674	0.957
X02e5c36f.5bec.45e2.a048.875653b85ca1..Panc.AdenoCA..DO34616	576	0.954	261.674	45.43%	68.597	34.893%	0.1757	0.952
X03c3c692.8a86.4843.85ae.e045f0fa6f88..Panc.AdenoCA..DO32831	1506	0.971	448.263	29.765%	107.692	25.075%	0.08887	0.967
X046d7386.95c8.4501.9e55.c85bec272a7a..Panc.AdenoCA..DO34432	375	0.963	138.27	36.872%	29.714	27.061%	0.18829	0.957
X05070acd.3ec1.44bb.9c32.26d3a483a72a..Panc.AdenoCA..DO32860	540	0.98	222.434	41.191%	53.781	25.514%	0.15379	0.98
X0554ffe5.31f7.43f5.8372.2b73c9cf3527..Panc.AdenoCA..DO49076	559	0.921	370.384	66.258%	115.447	49.117%	0.29725	0.927
X079bcb09.a075.4313.9a3e.dd67734a8c5d..Panc.AdenoCA..DO221540	883	0.944	455.849	51.625%	134.193	40.245%	0.21306	0.945
X0972bfcf.c6c6.48cc.b820.cdfa6279a4f3..Panc.AdenoCA..DO51467	617	0.964	196.219	31.802%	48.099	26.768%	0.14731	0.957
X09cb8bc5.13ac.44ac.9b7d.6de143373570..Panc.AdenoCA..DO51524	711	0.981	207.369	29.166%	40.874	19.196%	0.11427	0.978
X09e1fe3e.bfd8.4175.ac42.0e1bf0ba5523..Panc.AdenoCA..DO51500	811	0.956	397.529	49.017%	112.662	36.941%	0.18063	0.957
X0b29c893.03bf.4131.b192.c14a2788d411..Panc.AdenoCA..DO49418	1438	0.988	375.407	26.106%	95.825	16.488%	0.10506	0.988
X0cf9bbc2.cbd5.4b64.8d90.cfa416307b39..Panc.AdenoCA..DO33488	644	0.961	261.952	40.676%	57.333	28.767%	0.18621	0.957
X0efee3f3.313b.44eb.b3b0.af975a1ded82..Panc.AdenoCA..DO49442	363	0.961	158.181	43.576%	32.289	29.423%	0.16312	0.956
