Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2349	0.994	264.309	11.252%	62.55	10.607%	0.01628	0.993
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	234	0.994	46.833	20.014%	8.098	11.289%	0.07859	0.993
X02e5c36f.5bec.45e2.a048.875653b85ca1..Panc.AdenoCA..DO34616	576	0.995	110.427	19.171%	18.929	9.629%	0.07964	0.995
X03c3c692.8a86.4843.85ae.e045f0fa6f88..Panc.AdenoCA..DO32831	1506	0.997	155.426	10.32%	30.751	7.16%	0.01828	0.997
X046d7386.95c8.4501.9e55.c85bec272a7a..Panc.AdenoCA..DO34432	375	0.993	74.714	19.924%	13.501	12.296%	0.07231	0.992
X05070acd.3ec1.44bb.9c32.26d3a483a72a..Panc.AdenoCA..DO32860	540	0.998	75.179	13.922%	14.487	6.873%	0.07185	0.997
X0554ffe5.31f7.43f5.8372.2b73c9cf3527..Panc.AdenoCA..DO49076	559	0.998	73.009	13.061%	13.588	5.781%	0.04585	0.998
X079bcb09.a075.4313.9a3e.dd67734a8c5d..Panc.AdenoCA..DO221540	883	0.999	92.345	10.458%	15.33	4.597%	0.02941	0.999
X0972bfcf.c6c6.48cc.b820.cdfa6279a4f3..Panc.AdenoCA..DO51467	617	0.996	97.62	15.822%	16.461	9.161%	0.05222	0.995
X09cb8bc5.13ac.44ac.9b7d.6de143373570..Panc.AdenoCA..DO51524	711	0.997	107.627	15.137%	16.92	7.946%	0.04578	0.996
X09e1fe3e.bfd8.4175.ac42.0e1bf0ba5523..Panc.AdenoCA..DO51500	811	0.998	105.382	12.994%	18.51	6.069%	0.03565	0.998
X0b29c893.03bf.4131.b192.c14a2788d411..Panc.AdenoCA..DO49418	1438	0.999	144.96	10.081%	26.973	4.641%	0.03188	0.999
X0cf9bbc2.cbd5.4b64.8d90.cfa416307b39..Panc.AdenoCA..DO33488	644	0.996	96.134	14.928%	17.632	8.847%	0.05409	0.996
X0efee3f3.313b.44eb.b3b0.af975a1ded82..Panc.AdenoCA..DO49442	363	0.992	79.248	21.831%	14.181	12.922%	0.07593	0.991
X0fbd94b1.bb34.4620.841b.861a0b5e0c12..Panc.AdenoCA..DO49087	534	0.998	75.063	14.057%	12.649	7.542%	0.0428	0.997
X0fc63b79.7fff.441d.88fc.922d53c787ab..Panc.AdenoCA..DO51535	303	0.989	76.862	25.367%	13.237	15.59%	0.0947	0.987
X1168944c.5451.4a18.8758.88bf5723bdd9..Panc.AdenoCA..DO34680	1169	0.996	146.448	12.528%	27.367	9.201%	0.02863	0.995
X129459c1.38be.45da.bb87.18848c97c544..Panc.AdenoCA..DO51536	575	0.998	78.382	13.632%	12.36	6.183%	0.04167	0.998
X12f038e1.00af.4c64.a2e0.9e63323492ef..Panc.AdenoCA..DO33512	641	0.997	98.861	15.423%	16.867	8.538%	0.04978	0.996
