Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2349	0.978	493.882	21.025%	122.3	20.739%	0.05188	0.973
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	234	0.989	62.669	26.782%	10.719	14.942%	0.10594	0.987
X02e5c36f.5bec.45e2.a048.875653b85ca1..Panc.AdenoCA..DO34616	576	0.994	118.662	20.601%	20.965	10.664%	0.07113	0.994
X03c3c692.8a86.4843.85ae.e045f0fa6f88..Panc.AdenoCA..DO32831	1506	0.996	227.634	15.115%	41.675	9.704%	0.03278	0.995
X046d7386.95c8.4501.9e55.c85bec272a7a..Panc.AdenoCA..DO34432	375	0.99	89.887	23.97%	16.099	14.662%	0.09387	0.989
X05070acd.3ec1.44bb.9c32.26d3a483a72a..Panc.AdenoCA..DO32860	540	0.997	100.274	18.569%	17.468	8.287%	0.07328	0.996
X0554ffe5.31f7.43f5.8372.2b73c9cf3527..Panc.AdenoCA..DO49076	559	0.998	88.666	15.862%	15.801	6.722%	0.0552	0.998
X079bcb09.a075.4313.9a3e.dd67734a8c5d..Panc.AdenoCA..DO221540	883	0.998	112.507	12.741%	21.077	6.321%	0.03402	0.998
X0972bfcf.c6c6.48cc.b820.cdfa6279a4f3..Panc.AdenoCA..DO51467	617	0.994	117.452	19.036%	19.298	10.74%	0.06341	0.994
X09cb8bc5.13ac.44ac.9b7d.6de143373570..Panc.AdenoCA..DO51524	711	0.993	152.826	21.495%	28.117	13.205%	0.06983	0.992
X09e1fe3e.bfd8.4175.ac42.0e1bf0ba5523..Panc.AdenoCA..DO51500	811	0.998	111.624	13.764%	20.281	6.65%	0.04032	0.998
X0b29c893.03bf.4131.b192.c14a2788d411..Panc.AdenoCA..DO49418	1438	0.998	182.114	12.664%	34.775	5.983%	0.04296	0.998
X0cf9bbc2.cbd5.4b64.8d90.cfa416307b39..Panc.AdenoCA..DO33488	644	0.989	162.357	25.211%	29.767	14.936%	0.10508	0.987
