Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2349	0.99	362.339	15.425%	83.851	14.219%	0.02635	0.988
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	234	0.991	56.178	24.008%	9.654	13.458%	0.08925	0.99
X02e5c36f.5bec.45e2.a048.875653b85ca1..Panc.AdenoCA..DO34616	576	0.994	120.129	20.856%	21.446	10.909%	0.06725	0.993
X03c3c692.8a86.4843.85ae.e045f0fa6f88..Panc.AdenoCA..DO32831	1506	0.996	202.365	13.437%	38.436	8.95%	0.02674	0.995
X046d7386.95c8.4501.9e55.c85bec272a7a..Panc.AdenoCA..DO34432	375	0.988	87.971	23.459%	16.916	15.406%	0.09546	0.986
X05070acd.3ec1.44bb.9c32.26d3a483a72a..Panc.AdenoCA..DO32860	540	0.997	100.314	18.577%	17.162	8.142%	0.07832	0.996
X0554ffe5.31f7.43f5.8372.2b73c9cf3527..Panc.AdenoCA..DO49076	559	0.998	85.773	15.344%	15.313	6.515%	0.05104	0.998
X079bcb09.a075.4313.9a3e.dd67734a8c5d..Panc.AdenoCA..DO221540	883	0.998	104.801	11.869%	20.402	6.119%	0.02881	0.998
X0972bfcf.c6c6.48cc.b820.cdfa6279a4f3..Panc.AdenoCA..DO51467	617	0.995	103.559	16.784%	17.121	9.528%	0.05277	0.995
X09cb8bc5.13ac.44ac.9b7d.6de143373570..Panc.AdenoCA..DO51524	711	0.995	121.023	17.022%	20.59	9.67%	0.05035	0.995
X09e1fe3e.bfd8.4175.ac42.0e1bf0ba5523..Panc.AdenoCA..DO51500	811	0.998	109.714	13.528%	19.776	6.484%	0.04053	0.998
X0b29c893.03bf.4131.b192.c14a2788d411..Panc.AdenoCA..DO49418	1438	0.998	162.539	11.303%	32.103	5.524%	0.04308	0.998
X0cf9bbc2.cbd5.4b64.8d90.cfa416307b39..Panc.AdenoCA..DO33488	644	0.993	125.736	19.524%	23.58	11.831%	0.07297	0.992
X0efee3f3.313b.44eb.b3b0.af975a1ded82..Panc.AdenoCA..DO49442	363	0.992	78.333	21.579%	14.184	12.925%	0.07437	0.991
X0fbd94b1.bb34.4620.841b.861a0b5e0c12..Panc.AdenoCA..DO49087	534	0.996	85.042	15.925%	14.638	8.728%	0.04683	0.996
X0fc63b79.7fff.441d.88fc.922d53c787ab..Panc.AdenoCA..DO51535	303	0.984	85.212	28.123%	15.823	18.636%	0.11287	0.981
X1168944c.5451.4a18.8758.88bf5723bdd9..Panc.AdenoCA..DO34680	1169	0.994	169.619	14.51%	33.626	11.305%	0.03662	0.992
X129459c1.38be.45da.bb87.18848c97c544..Panc.AdenoCA..DO51536	575	0.998	82.317	14.316%	13.8	6.903%	0.04538	0.997
X12f038e1.00af.4c64.a2e0.9e63323492ef..Panc.AdenoCA..DO33512	641	0.994	119.935	18.711%	21.635	10.952%	0.06887	0.993
X1327bbd4.a466.4e26.905f.cf91315f1cc8..Panc.AdenoCA..DO49422	387	0.996	77.521	20.031%	13.566	9.873%	0.08507	0.995
X1447c8cb.25d4.4092.8919.4df08f898d2d..Panc.AdenoCA..DO32984	630	0.994	101.46	16.105%	26.602	11.015%	0.04862	0.993
X170ad241.9e24.469b.b7ca.3fd783a89b21..Panc.AdenoCA..DO49430	766	0.999	96.372	12.581%	16.361	5.82%	0.03442	0.998
X1776f326.b12f.4355.8107.80fa6fcd2159..Panc.AdenoCA..DO51513	309	0.988	74.639	24.155%	13.742	15.871%	0.08755	0.985
X183b04f5.107f.496c.8e9a.8263dd00cffa..Panc.AdenoCA..DO51491	1475	0.998	161.589	10.955%	32.074	5.719%	0.02552	0.998
X1a0ef226.41a5.4b56.9078.4b7834f0c976..Panc.AdenoCA..DO35376	502	0.995	95.146	18.953%	17.974	10.579%	0.05683	0.994
X1a841850.fca0.48ab.8c78.db0bd5a64435..Panc.AdenoCA..DO33344	1303	0.999	111.229	8.536%	21.667	4.313%	0.02146	0.999
X1ac54c6e.a1e4.4f3b.b4a5.cdb327e0dca6..Panc.AdenoCA..DO34817	542	0.997	81.213	14.984%	16.044	7.572%	0.05962	0.997
X1b0fe1d5.b286.4f49.ae92.94d9c6db9657..Panc.AdenoCA..DO35230	580	0.995	121.58	20.962%	22.094	11.059%	0.06985	0.995
X1c28e44a.6e6c.44ed.b58a.e3262c0e6759..Panc.AdenoCA..DO51544	455	0.994	87.105	19.144%	15.631	10.51%	0.07145	0.994
X1c9fbe26.1447.4335.aaab.06d6bb3e2741..Panc.AdenoCA..DO49078	321	0.992	63.306	19.721%	11.709	12.838%	0.08173	0.99
X1e181878.c640.4e91.a620.3fc4b08a4de1..Panc.AdenoCA..DO33008	865	0.993	129.509	14.972%	26.06	11.515%	0.03656	0.992
X1f81a1b0.8089.44ef.87b5.b3359a407ad2..Panc.AdenoCA..DO33128	209	0.972	65.099	31.148%	11.91	23.95%	0.1307	0.965
X20d1b88b.3ff6.4201.a748.6a993500c652..Panc.AdenoCA..DO32972	217	0.972	76.669	35.331%	15.375	23.62%	0.16794	0.968
X2102558b.87b0.447b.bb9a.e4ae9df8b75e..Panc.AdenoCA..DO33032	844	0.998	117.773	13.954%	24.571	7.003%	0.04813	0.997
X21b1a37f.e91e.4ce1.83cf.bb89b8d0fb35..Panc.AdenoCA..DO33028	403	0.99	100.688	24.985%	19.527	14.419%	0.10053	0.988
X228fb827.c05e.494c.8a21.e1d925e100cb..Panc.AdenoCA..DO51537	660	0.998	97.788	14.816%	17.409	6.973%	0.05987	0.997
X230f53ef.be3f.495e.9b95.b0f670bd6908..Panc.AdenoCA..DO51508	54	0.945	30.68	56.815%	5.086	32.968%	0.48259	0.935
X241abdfd.e6de.4830.a233.4bbc5f622725..Panc.AdenoCA..DO49138	860	0.997	133.661	15.542%	24.442	7.713%	0.0613	0.997
X2564a262.03e8.467b.9ea2.f3ab38d75ae1..Panc.AdenoCA..DO49457	1087	0.999	109.871	10.108%	22.32	4.849%	0.03029	0.999
X25c32aca.6738.43ef.a103.243f2f9a3b43..Panc.AdenoCA..DO51492	340	0.994	80.182	23.583%	15.235	12.972%	0.09108	0.993
X25cf7449.8c5b.403e.aa75.e2af158598e8..Panc.AdenoCA..DO33208	383	0.994	78.864	20.591%	15.064	11.573%	0.06409	0.993
X28f41a20.b6d6.4ecc.888f.72f779ad9af7..Panc.AdenoCA..DO49442	512	0.995	101.293	19.784%	17.144	10.373%	0.06938	0.994
X29a00d78.b9bb.4c6b.b142.d5b8bfa63455..Panc.AdenoCA..DO35144	533	0.996	99.175	18.607%	18.389	9.163%	0.06476	0.995
X2b3837b3.ee29.4a08.848e.1206404da986..Panc.AdenoCA..DO49448	437	0.996	71.44	16.348%	12.61	8.793%	0.05053	0.996
X2b6d4d66.7f0b.4bc0.b3d6.171956a937c5..Panc.AdenoCA..DO49166	288	0.991	71.103	24.689%	12.638	14.112%	0.11282	0.989
X2bd9ccca.3fae.4b66.a762.6f30d6276222..Panc.AdenoCA..DO35152	797	0.998	97.578	12.243%	18.517	6.022%	0.04402	0.998
X2bf5b018.9f19.4fbd.9e1f.7d958aabe5d1..Panc.AdenoCA..DO51489	585	0.978	121.264	20.729%	24.568	20.642%	0.05824	0.97
X2c48eefe.2a08.47bf.8e4d.cbaab6777150..Panc.AdenoCA..DO35222	244	0.985	71.121	29.148%	13.952	17.166%	0.12219	0.984
X2e43e0ca.54ea.482e.acf2.0048d9187a5c..Panc.AdenoCA..DO35258	554	0.997	83.091	14.998%	15.594	8.097%	0.04888	0.996
X2fdfb06c.0d2f.4e1d.9756.bcb08a7f90af..Panc.AdenoCA..DO221546	397	0.991	83.052	20.92%	13.589	13.388%	0.07259	0.989
X31c75873.abb4.4d88.9e2f.07497a6c892d..Panc.AdenoCA..DO35082	920	0.995	141.359	15.365%	27.386	10.004%	0.03888	0.995
X32fa6457.c8bd.4d26.8106.925baf13df68..Panc.AdenoCA..DO51518	789	0.999	93.542	11.856%	14.714	4.7%	0.03627	0.999
X33061bf5.9b99.4735.a810.f2d5eeef6873..Panc.AdenoCA..DO33392	373	0.994	70.065	18.784%	13.202	10.765%	0.07693	0.993
X33070975.0f35.4518.9ffb.4c6170c32534..Panc.AdenoCA..DO33160	463	0.995	83.757	18.09%	14.727	9.571%	0.06447	0.995
X33bcd589.80db.4a58.8f83.a48cb60e0fda..Panc.AdenoCA..DO35148	163	0.953	56.727	34.802%	12.038	30.275%	0.18781	0.941
X368e592d.260c.4f58.81c4.a9f1e6177a4b..Panc.AdenoCA..DO51549	509	0.994	95.554	18.773%	16.955	11.184%	0.06103	0.993
X3933c60d.73d6.4f74.ae02.fd545fc1f092..Panc.AdenoCA..DO51541	521	0.989	101.96	19.57%	19.47	14.929%	0.05251	0.986
X39c6c3b3.4683.4d11.984c.ed589188da65..Panc.AdenoCA..DO51527	1223	0.998	149.941	12.26%	25.739	6.11%	0.03169	0.998
X39d38c06.3779.4ca4.b103.1d096f93dae8..Panc.AdenoCA..DO51532	486	0.994	97.744	20.112%	19.816	11.663%	0.05747	0.993
X3b526846.72d6.4e10.b7cd.8cdb45a92a1c..Panc.AdenoCA..DO34736	1375	0.994	207.005	15.055%	41.345	10.844%	0.03675	0.993
