Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2349	0.993	303.135	12.905%	68.544	11.623%	0.02121	0.992
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	234	0.991	53.271	22.765%	9.583	13.359%	0.08067	0.99
X02e5c36f.5bec.45e2.a048.875653b85ca1..Panc.AdenoCA..DO34616	576	0.995	112.075	19.457%	20.004	10.175%	0.06194	0.994
X03c3c692.8a86.4843.85ae.e045f0fa6f88..Panc.AdenoCA..DO32831	1506	0.997	166.541	11.058%	32.359	7.535%	0.02071	0.997
X046d7386.95c8.4501.9e55.c85bec272a7a..Panc.AdenoCA..DO34432	375	0.991	76.938	20.517%	14.665	13.356%	0.07299	0.99
X05070acd.3ec1.44bb.9c32.26d3a483a72a..Panc.AdenoCA..DO32860	540	0.997	85.529	15.839%	15.682	7.439%	0.07546	0.997
X0554ffe5.31f7.43f5.8372.2b73c9cf3527..Panc.AdenoCA..DO49076	559	0.998	77.146	13.801%	14.28	6.075%	0.04729	0.998
X079bcb09.a075.4313.9a3e.dd67734a8c5d..Panc.AdenoCA..DO221540	883	0.999	106.059	12.011%	18.98	5.692%	0.03034	0.998
X0972bfcf.c6c6.48cc.b820.cdfa6279a4f3..Panc.AdenoCA..DO51467	617	0.996	90.285	14.633%	15.245	8.484%	0.04825	0.996
X09cb8bc5.13ac.44ac.9b7d.6de143373570..Panc.AdenoCA..DO51524	711	0.996	118.382	16.65%	19.627	9.217%	0.05106	0.995
X09e1fe3e.bfd8.4175.ac42.0e1bf0ba5523..Panc.AdenoCA..DO51500	811	0.999	104.673	12.907%	18.819	6.171%	0.03542	0.998
X0b29c893.03bf.4131.b192.c14a2788d411..Panc.AdenoCA..DO49418	1438	0.999	151.869	10.561%	29.782	5.124%	0.03313	0.999
X0cf9bbc2.cbd5.4b64.8d90.cfa416307b39..Panc.AdenoCA..DO33488	644	0.994	118.695	18.431%	21.728	10.902%	0.06796	0.993
X0efee3f3.313b.44eb.b3b0.af975a1ded82..Panc.AdenoCA..DO49442	363	0.992	78.694	21.679%	14.006	12.763%	0.07575	0.991
X0fbd94b1.bb34.4620.841b.861a0b5e0c12..Panc.AdenoCA..DO49087	534	0.997	85.848	16.076%	14.175	8.452%	0.04889	0.996
X0fc63b79.7fff.441d.88fc.922d53c787ab..Panc.AdenoCA..DO51535	303	0.989	74.931	24.73%	13.143	15.48%	0.09706	0.987
X1168944c.5451.4a18.8758.88bf5723bdd9..Panc.AdenoCA..DO34680	1169	0.995	156.503	13.388%	29.811	10.023%	0.03276	0.994
X129459c1.38be.45da.bb87.18848c97c544..Panc.AdenoCA..DO51536	575	0.998	80.646	14.025%	12.971	6.489%	0.04484	0.998
X12f038e1.00af.4c64.a2e0.9e63323492ef..Panc.AdenoCA..DO33512	641	0.997	99.369	15.502%	16.999	8.605%	0.04987	0.996
X1327bbd4.a466.4e26.905f.cf91315f1cc8..Panc.AdenoCA..DO49422	387	0.996	70.435	18.2%	12.293	8.947%	0.07639	0.996
X1447c8cb.25d4.4092.8919.4df08f898d2d..Panc.AdenoCA..DO32984	630	0.995	101.621	16.13%	24.844	10.287%	0.05071	0.994
X170ad241.9e24.469b.b7ca.3fd783a89b21..Panc.AdenoCA..DO49430	766	0.999	91.167	11.902%	14.828	5.274%	0.03603	0.999
X1776f326.b12f.4355.8107.80fa6fcd2159..Panc.AdenoCA..DO51513	309	0.99	68.179	22.064%	12.555	14.5%	0.08314	0.988
X183b04f5.107f.496c.8e9a.8263dd00cffa..Panc.AdenoCA..DO51491	1475	0.999	150.835	10.226%	29.089	5.187%	0.02255	0.999
X1a0ef226.41a5.4b56.9078.4b7834f0c976..Panc.AdenoCA..DO35376	502	0.996	85.97	17.125%	15.042	8.853%	0.05687	0.996
X1a841850.fca0.48ab.8c78.db0bd5a64435..Panc.AdenoCA..DO33344	1303	0.999	103.323	7.93%	19.793	3.94%	0.01733	0.999
X1ac54c6e.a1e4.4f3b.b4a5.cdb327e0dca6..Panc.AdenoCA..DO34817	542	0.998	72.89	13.448%	14.622	6.901%	0.05297	0.997
X1b0fe1d5.b286.4f49.ae92.94d9c6db9657..Panc.AdenoCA..DO35230	580	0.997	103.861	17.907%	17.2	8.61%	0.06403	0.996
X1c28e44a.6e6c.44ed.b58a.e3262c0e6759..Panc.AdenoCA..DO51544	455	0.995	83.819	18.422%	14.502	9.751%	0.07179	0.995
