Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2349	0.994	272.443	11.598%	62.196	10.547%	0.01776	0.993
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	234	0.995	41.113	17.57%	7.36	10.26%	0.07096	0.995
X02e5c36f.5bec.45e2.a048.875653b85ca1..Panc.AdenoCA..DO34616	576	0.997	93.779	16.281%	16.399	8.342%	0.05526	0.996
X03c3c692.8a86.4843.85ae.e045f0fa6f88..Panc.AdenoCA..DO32831	1506	0.997	168.192	11.168%	33.883	7.889%	0.0202	0.997
X046d7386.95c8.4501.9e55.c85bec272a7a..Panc.AdenoCA..DO34432	375	0.994	74.707	19.922%	12.946	11.79%	0.07125	0.993
X05070acd.3ec1.44bb.9c32.26d3a483a72a..Panc.AdenoCA..DO32860	540	0.998	73.252	13.565%	13.215	6.269%	0.06788	0.998
X0554ffe5.31f7.43f5.8372.2b73c9cf3527..Panc.AdenoCA..DO49076	559	0.999	70.988	12.699%	13.253	5.638%	0.04345	0.998
X079bcb09.a075.4313.9a3e.dd67734a8c5d..Panc.AdenoCA..DO221540	883	0.999	90.448	10.243%	15.423	4.625%	0.0268	0.999
X0972bfcf.c6c6.48cc.b820.cdfa6279a4f3..Panc.AdenoCA..DO51467	617	0.996	91.319	14.8%	15.409	8.576%	0.05011	0.996
X09cb8bc5.13ac.44ac.9b7d.6de143373570..Panc.AdenoCA..DO51524	711	0.997	103.97	14.623%	16.378	7.692%	0.04537	0.997
X09e1fe3e.bfd8.4175.ac42.0e1bf0ba5523..Panc.AdenoCA..DO51500	811	0.999	103.37	12.746%	18.178	5.96%	0.03586	0.999
X0b29c893.03bf.4131.b192.c14a2788d411..Panc.AdenoCA..DO49418	1438	0.999	138.051	9.6%	25.017	4.304%	0.02968	0.999
X0cf9bbc2.cbd5.4b64.8d90.cfa416307b39..Panc.AdenoCA..DO33488	644	0.997	90.651	14.076%	15.867	7.961%	0.05035	0.996
X0efee3f3.313b.44eb.b3b0.af975a1ded82..Panc.AdenoCA..DO49442	363	0.993	76.704	21.131%	13.748	12.528%	0.06992	0.992
X0fbd94b1.bb34.4620.841b.861a0b5e0c12..Panc.AdenoCA..DO49087	534	0.997	82.132	15.381%	13.311	7.937%	0.0464	0.997
X0fc63b79.7fff.441d.88fc.922d53c787ab..Panc.AdenoCA..DO51535	303	0.99	70.805	23.368%	12.282	14.465%	0.0882	0.989
X1168944c.5451.4a18.8758.88bf5723bdd9..Panc.AdenoCA..DO34680	1169	0.993	173.969	14.882%	35.367	11.891%	0.03359	0.991
X129459c1.38be.45da.bb87.18848c97c544..Panc.AdenoCA..DO51536	575	0.998	76.452	13.296%	12.388	6.197%	0.04135	0.998
X12f038e1.00af.4c64.a2e0.9e63323492ef..Panc.AdenoCA..DO33512	641	0.997	96.794	15.1%	16.104	8.152%	0.04751	0.997
X1327bbd4.a466.4e26.905f.cf91315f1cc8..Panc.AdenoCA..DO49422	387	0.997	64.888	16.767%	11.193	8.146%	0.07243	0.997
X1447c8cb.25d4.4092.8919.4df08f898d2d..Panc.AdenoCA..DO32984	630	0.998	84.202	13.365%	16.188	6.703%	0.04549	0.998
X170ad241.9e24.469b.b7ca.3fd783a89b21..Panc.AdenoCA..DO49430	766	0.999	96.313	12.573%	16.235	5.775%	0.03491	0.999
X1776f326.b12f.4355.8107.80fa6fcd2159..Panc.AdenoCA..DO51513	309	0.992	62.651	20.275%	11.188	12.921%	0.07455	0.991
X183b04f5.107f.496c.8e9a.8263dd00cffa..Panc.AdenoCA..DO51491	1475	0.999	112.333	7.616%	20.493	3.654%	0.01929	0.999
X1a0ef226.41a5.4b56.9078.4b7834f0c976..Panc.AdenoCA..DO35376	502	0.996	102.686	20.455%	17.129	10.081%	0.06587	0.995
X1a841850.fca0.48ab.8c78.db0bd5a64435..Panc.AdenoCA..DO33344	1303	0.999	90.621	6.955%	16.618	3.308%	0.01472	0.999
X1ac54c6e.a1e4.4f3b.b4a5.cdb327e0dca6..Panc.AdenoCA..DO34817	542	0.998	73.957	13.645%	13.947	6.583%	0.05173	0.998
X1b0fe1d5.b286.4f49.ae92.94d9c6db9657..Panc.AdenoCA..DO35230	580	0.998	94.098	16.224%	15.214	7.616%	0.05533	0.998
X1c28e44a.6e6c.44ed.b58a.e3262c0e6759..Panc.AdenoCA..DO51544	455	0.996	83.194	18.284%	13.759	9.251%	0.0733	0.995
X1c9fbe26.1447.4335.aaab.06d6bb3e2741..Panc.AdenoCA..DO49078	321	0.994	56.906	17.728%	10.451	11.458%	0.06982	0.993
X1e181878.c640.4e91.a620.3fc4b08a4de1..Panc.AdenoCA..DO33008	865	0.994	126.231	14.593%	25.121	11.1%	0.03746	0.993
X1f81a1b0.8089.44ef.87b5.b3359a407ad2..Panc.AdenoCA..DO33128	209	0.983	50.049	23.947%	9.269	18.639%	0.10197	0.978
X20d1b88b.3ff6.4201.a748.6a993500c652..Panc.AdenoCA..DO32972	217	0.983	70.806	32.629%	12.664	19.455%	0.13936	0.981
X2102558b.87b0.447b.bb9a.e4ae9df8b75e..Panc.AdenoCA..DO33032	844	0.999	93.072	11.027%	18.035	5.14%	0.03661	0.999
X21b1a37f.e91e.4ce1.83cf.bb89b8d0fb35..Panc.AdenoCA..DO33028	403	0.995	79.013	19.606%	14.186	10.475%	0.08028	0.994
X228fb827.c05e.494c.8a21.e1d925e100cb..Panc.AdenoCA..DO51537	660	0.998	104.369	15.813%	17.444	6.987%	0.07054	0.998
