Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2349	0.993	315.33	13.424%	70.529	11.96%	0.02206	0.992
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	234	0.992	55.289	23.628%	9.676	13.488%	0.08715	0.99
X02e5c36f.5bec.45e2.a048.875653b85ca1..Panc.AdenoCA..DO34616	576	0.995	112.931	19.606%	19.868	10.106%	0.07599	0.994
X03c3c692.8a86.4843.85ae.e045f0fa6f88..Panc.AdenoCA..DO32831	1506	0.997	167.18	11.101%	32.083	7.47%	0.01887	0.997
X046d7386.95c8.4501.9e55.c85bec272a7a..Panc.AdenoCA..DO34432	375	0.991	84.422	22.513%	15.138	13.786%	0.08417	0.989
X05070acd.3ec1.44bb.9c32.26d3a483a72a..Panc.AdenoCA..DO32860	540	0.997	88.788	16.442%	16.111	7.643%	0.07874	0.997
X0554ffe5.31f7.43f5.8372.2b73c9cf3527..Panc.AdenoCA..DO49076	559	0.998	75.905	13.579%	14.023	5.966%	0.04397	0.998
X079bcb09.a075.4313.9a3e.dd67734a8c5d..Panc.AdenoCA..DO221540	883	0.999	102.564	11.615%	17.786	5.334%	0.02942	0.999
X0972bfcf.c6c6.48cc.b820.cdfa6279a4f3..Panc.AdenoCA..DO51467	617	0.996	98.112	15.901%	16.174	9.001%	0.05041	0.995
X09cb8bc5.13ac.44ac.9b7d.6de143373570..Panc.AdenoCA..DO51524	711	0.996	119.649	16.828%	19.794	9.296%	0.05123	0.995
X09e1fe3e.bfd8.4175.ac42.0e1bf0ba5523..Panc.AdenoCA..DO51500	811	0.998	107.813	13.294%	19.119	6.269%	0.03648	0.998
X0b29c893.03bf.4131.b192.c14a2788d411..Panc.AdenoCA..DO49418	1438	0.999	165.717	11.524%	32.217	5.543%	0.03803	0.998
X0cf9bbc2.cbd5.4b64.8d90.cfa416307b39..Panc.AdenoCA..DO33488	644	0.994	126.923	19.709%	22.722	11.401%	0.06721	0.993
X0efee3f3.313b.44eb.b3b0.af975a1ded82..Panc.AdenoCA..DO49442	363	0.993	76.154	20.979%	13.605	12.397%	0.0737	0.992
X0fbd94b1.bb34.4620.841b.861a0b5e0c12..Panc.AdenoCA..DO49087	534	0.996	91.037	17.048%	16.697	9.956%	0.05247	0.996
X0fc63b79.7fff.441d.88fc.922d53c787ab..Panc.AdenoCA..DO51535	303	0.991	72.033	23.773%	12.304	14.491%	0.08654	0.989
X1168944c.5451.4a18.8758.88bf5723bdd9..Panc.AdenoCA..DO34680	1169	0.995	152.045	13.006%	29.334	9.862%	0.03	0.994
