Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2349	0.977	504.049	21.458%	124.992	21.196%	0.05341	0.972
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	234	0.988	63.081	26.958%	11.134	15.521%	0.10718	0.987
X02e5c36f.5bec.45e2.a048.875653b85ca1..Panc.AdenoCA..DO34616	576	0.994	122.992	21.353%	22.012	11.197%	0.0721	0.993
X03c3c692.8a86.4843.85ae.e045f0fa6f88..Panc.AdenoCA..DO32831	1506	0.995	242.933	16.131%	44.687	10.405%	0.0354	0.995
X046d7386.95c8.4501.9e55.c85bec272a7a..Panc.AdenoCA..DO34432	375	0.985	102.821	27.419%	19.836	18.065%	0.10817	0.983
X05070acd.3ec1.44bb.9c32.26d3a483a72a..Panc.AdenoCA..DO32860	540	0.996	105.526	19.542%	19.084	9.053%	0.07439	0.996
X0554ffe5.31f7.43f5.8372.2b73c9cf3527..Panc.AdenoCA..DO49076	559	0.994	162.731	29.111%	39.129	16.647%	0.10043	0.994
X079bcb09.a075.4313.9a3e.dd67734a8c5d..Panc.AdenoCA..DO221540	883	0.995	200.866	22.748%	46.062	13.814%	0.06162	0.995
X0972bfcf.c6c6.48cc.b820.cdfa6279a4f3..Panc.AdenoCA..DO51467	617	0.98	217.178	35.199%	51.489	28.655%	0.1137	0.98
X09cb8bc5.13ac.44ac.9b7d.6de143373570..Panc.AdenoCA..DO51524	711	0.991	182.541	25.674%	36.938	17.347%	0.084	0.991
X09e1fe3e.bfd8.4175.ac42.0e1bf0ba5523..Panc.AdenoCA..DO51500	811	0.994	194.902	24.032%	42.849	14.05%	0.07037	0.994
X0b29c893.03bf.4131.b192.c14a2788d411..Panc.AdenoCA..DO49418	1438	0.997	301.239	20.948%	59.476	10.234%	0.06922	0.997
X0cf9bbc2.cbd5.4b64.8d90.cfa416307b39..Panc.AdenoCA..DO33488	644	0.988	172.922	26.851%	31.779	15.945%	0.10445	0.987
X0efee3f3.313b.44eb.b3b0.af975a1ded82..Panc.AdenoCA..DO49442	363	0.989	102.572	28.257%	18.017	16.418%	0.1023	0.987
X0fbd94b1.bb34.4620.841b.861a0b5e0c12..Panc.AdenoCA..DO49087	534	0.995	96.652	18.1%	17.499	10.434%	0.06097	0.994
X0fc63b79.7fff.441d.88fc.922d53c787ab..Panc.AdenoCA..DO51535	303	0.975	100.656	33.22%	20.016	23.574%	0.15828	0.97
X1168944c.5451.4a18.8758.88bf5723bdd9..Panc.AdenoCA..DO34680	1169	0.987	215.635	18.446%	47.47	15.96%	0.0442	0.984
X129459c1.38be.45da.bb87.18848c97c544..Panc.AdenoCA..DO51536	575	0.998	83.338	14.494%	13.842	6.924%	0.0491	0.997
X12f038e1.00af.4c64.a2e0.9e63323492ef..Panc.AdenoCA..DO33512	641	0.992	150.065	23.411%	25.601	12.959%	0.08641	0.991
X1327bbd4.a466.4e26.905f.cf91315f1cc8..Panc.AdenoCA..DO49422	387	0.995	85.253	22.029%	14.75	10.735%	0.08286	0.995
X1447c8cb.25d4.4092.8919.4df08f898d2d..Panc.AdenoCA..DO32984	630	0.992	147.615	23.431%	35.869	14.853%	0.07802	0.991
X170ad241.9e24.469b.b7ca.3fd783a89b21..Panc.AdenoCA..DO49430	766	0.998	112.439	14.679%	20.443	7.272%	0.03882	0.998
X1776f326.b12f.4355.8107.80fa6fcd2159..Panc.AdenoCA..DO51513	309	0.972	110.73	35.835%	21.435	24.756%	0.14803	0.968
X183b04f5.107f.496c.8e9a.8263dd00cffa..Panc.AdenoCA..DO51491	1475	0.998	229.913	15.587%	47.136	8.405%	0.03847	0.998
X1a0ef226.41a5.4b56.9078.4b7834f0c976..Panc.AdenoCA..DO35376	502	0.991	122.275	24.358%	22.762	13.397%	0.10693	0.99
X1a841850.fca0.48ab.8c78.db0bd5a64435..Panc.AdenoCA..DO33344	1303	0.999	161.369	12.384%	32.529	6.475%	0.02413	0.999
X1ac54c6e.a1e4.4f3b.b4a5.cdb327e0dca6..Panc.AdenoCA..DO34817	542	0.996	115.665	21.34%	22.217	10.486%	0.07984	0.996
X1b0fe1d5.b286.4f49.ae92.94d9c6db9657..Panc.AdenoCA..DO35230	580	0.995	131.552	22.681%	24.652	12.34%	0.08088	0.995
X1c28e44a.6e6c.44ed.b58a.e3262c0e6759..Panc.AdenoCA..DO51544	455	0.993	97.556	21.441%	17.449	11.732%	0.08217	0.992
X1c9fbe26.1447.4335.aaab.06d6bb3e2741..Panc.AdenoCA..DO49078	321	0.978	113.151	35.25%	22.299	24.448%	0.1485	0.976
X1e181878.c640.4e91.a620.3fc4b08a4de1..Panc.AdenoCA..DO33008	865	0.99	174.248	20.144%	33.783	14.928%	0.05145	0.989
X1f81a1b0.8089.44ef.87b5.b3359a407ad2..Panc.AdenoCA..DO33128	209	0.948	89.024	42.595%	18.884	37.974%	0.21025	0.939
X20d1b88b.3ff6.4201.a748.6a993500c652..Panc.AdenoCA..DO32972	217	0.968	76.919	35.447%	16.5	25.349%	0.1826	0.963
X2102558b.87b0.447b.bb9a.e4ae9df8b75e..Panc.AdenoCA..DO33032	844	0.996	161.884	19.181%	37.424	10.666%	0.05354	0.996
X21b1a37f.e91e.4ce1.83cf.bb89b8d0fb35..Panc.AdenoCA..DO33028	403	0.989	106.324	26.383%	20.007	14.773%	0.10128	0.988
X228fb827.c05e.494c.8a21.e1d925e100cb..Panc.AdenoCA..DO51537	660	0.997	128.8	19.515%	25.038	10.029%	0.07152	0.996
X230f53ef.be3f.495e.9b95.b0f670bd6908..Panc.AdenoCA..DO51508	54	0.901	44.829	83.017%	9.191	59.576%	0.84937	0.893
X241abdfd.e6de.4830.a233.4bbc5f622725..Panc.AdenoCA..DO49138	860	0.997	159.644	18.563%	31.378	9.901%	0.0587	0.997
X2564a262.03e8.467b.9ea2.f3ab38d75ae1..Panc.AdenoCA..DO49457	1087	0.993	313.322	28.824%	84.823	18.429%	0.07966	0.993
X25c32aca.6738.43ef.a103.243f2f9a3b43..Panc.AdenoCA..DO51492	340	0.992	82.415	24.24%	15.08	12.84%	0.09937	0.991
X25cf7449.8c5b.403e.aa75.e2af158598e8..Panc.AdenoCA..DO33208	383	0.993	86.681	22.632%	16.1	12.369%	0.07821	0.992
X28f41a20.b6d6.4ecc.888f.72f779ad9af7..Panc.AdenoCA..DO49442	512	0.992	127.476	24.898%	21.652	13.101%	0.10467	0.991
X29a00d78.b9bb.4c6b.b142.d5b8bfa63455..Panc.AdenoCA..DO35144	533	0.995	125.109	23.473%	26.107	13.009%	0.07297	0.994
X2b3837b3.ee29.4a08.848e.1206404da986..Panc.AdenoCA..DO49448	437	0.996	77.677	17.775%	12.944	9.026%	0.06622	0.996
X2b6d4d66.7f0b.4bc0.b3d6.171956a937c5..Panc.AdenoCA..DO49166	288	0.991	72.084	25.029%	12.749	14.236%	0.11565	0.99
X2bd9ccca.3fae.4b66.a762.6f30d6276222..Panc.AdenoCA..DO35152	797	0.995	190.042	23.845%	40.889	13.298%	0.07704	0.994
X2bf5b018.9f19.4fbd.9e1f.7d958aabe5d1..Panc.AdenoCA..DO51489	585	0.897	297.29	50.819%	63.612	53.448%	0.18297	0.871
X2c48eefe.2a08.47bf.8e4d.cbaab6777150..Panc.AdenoCA..DO35222	244	0.987	72.405	29.674%	13.379	16.461%	0.12212	0.985
X2e43e0ca.54ea.482e.acf2.0048d9187a5c..Panc.AdenoCA..DO35258	554	0.997	83.18	15.014%	15.253	7.92%	0.04965	0.997
X2fdfb06c.0d2f.4e1d.9756.bcb08a7f90af..Panc.AdenoCA..DO221546	397	0.974	140.222	35.32%	28.918	28.49%	0.13262	0.971
X31c75873.abb4.4d88.9e2f.07497a6c892d..Panc.AdenoCA..DO35082	920	0.991	206.331	22.427%	40.372	14.748%	0.06077	0.99
X32fa6457.c8bd.4d26.8106.925baf13df68..Panc.AdenoCA..DO51518	789	0.995	198.656	25.178%	49.814	15.91%	0.08233	0.995
X33061bf5.9b99.4735.a810.f2d5eeef6873..Panc.AdenoCA..DO33392	373	0.994	72.102	19.33%	13.412	10.936%	0.07091	0.994
X33070975.0f35.4518.9ffb.4c6170c32534..Panc.AdenoCA..DO33160	463	0.995	91.05	19.665%	15.727	10.221%	0.07487	0.994
X33bcd589.80db.4a58.8f83.a48cb60e0fda..Panc.AdenoCA..DO35148	163	0.917	82.61	50.681%	17.372	43.69%	0.2943	0.899
X368e592d.260c.4f58.81c4.a9f1e6177a4b..Panc.AdenoCA..DO51549	509	0.986	154.146	30.284%	38.644	25.492%	0.11155	0.987
X3933c60d.73d6.4f74.ae02.fd545fc1f092..Panc.AdenoCA..DO51541	521	0.975	154.101	29.578%	33.665	25.813%	0.09319	0.971
X39c6c3b3.4683.4d11.984c.ed589188da65..Panc.AdenoCA..DO51527	1223	0.997	207.552	16.971%	35.525	8.433%	0.05232	0.996
X39d38c06.3779.4ca4.b103.1d096f93dae8..Panc.AdenoCA..DO51532	486	0.993	103.138	21.222%	21.302	12.538%	0.06288	0.992
X3b526846.72d6.4e10.b7cd.8cdb45a92a1c..Panc.AdenoCA..DO34736	1375	0.991	272.893	19.847%	58.601	15.37%	0.05246	0.99
X3bfbc33d.804b.4bb3.97ac.97563d77b13d..Panc.AdenoCA..DO33376	574	0.988	161.17	28.078%	36.087	17.015%	0.11431	0.987
X3c86ba21.7b11.4ec7.9d20.a2325197c676..Panc.AdenoCA..DO33042	392	0.987	112.066	28.588%	19.558	16.906%	0.10952	0.985
