Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2349	0.984	485.436	20.666%	107.033	18.15%	0.04281	0.98
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	234	0.991	56.957	24.341%	9.85	13.731%	0.09046	0.989
X02e5c36f.5bec.45e2.a048.875653b85ca1..Panc.AdenoCA..DO34616	576	0.994	118.044	20.494%	21.126	10.746%	0.06732	0.994
X03c3c692.8a86.4843.85ae.e045f0fa6f88..Panc.AdenoCA..DO32831	1506	0.996	212.032	14.079%	40.005	9.315%	0.02646	0.995
X046d7386.95c8.4501.9e55.c85bec272a7a..Panc.AdenoCA..DO34432	375	0.989	87.433	23.315%	16.437	14.969%	0.09105	0.987
X05070acd.3ec1.44bb.9c32.26d3a483a72a..Panc.AdenoCA..DO32860	540	0.997	100.363	18.586%	17.433	8.27%	0.09483	0.996
X0554ffe5.31f7.43f5.8372.2b73c9cf3527..Panc.AdenoCA..DO49076	559	0.998	85.033	15.212%	14.92	6.348%	0.0516	0.998
X079bcb09.a075.4313.9a3e.dd67734a8c5d..Panc.AdenoCA..DO221540	883	0.998	107.733	12.201%	20.541	6.16%	0.02939	0.998
X0972bfcf.c6c6.48cc.b820.cdfa6279a4f3..Panc.AdenoCA..DO51467	617	0.995	104.355	16.913%	17.28	9.617%	0.0534	0.995
X09cb8bc5.13ac.44ac.9b7d.6de143373570..Panc.AdenoCA..DO51524	711	0.995	126.369	17.773%	21.17	9.942%	0.05308	0.994
X09e1fe3e.bfd8.4175.ac42.0e1bf0ba5523..Panc.AdenoCA..DO51500	811	0.998	110.069	13.572%	19.997	6.557%	0.0405	0.998
X0b29c893.03bf.4131.b192.c14a2788d411..Panc.AdenoCA..DO49418	1438	0.998	180.39	12.545%	34.369	5.914%	0.04663	0.998
X0cf9bbc2.cbd5.4b64.8d90.cfa416307b39..Panc.AdenoCA..DO33488	644	0.99	156.302	24.27%	28.312	14.206%	0.10066	0.988
X0efee3f3.313b.44eb.b3b0.af975a1ded82..Panc.AdenoCA..DO49442	363	0.992	79.009	21.766%	14.137	12.882%	0.07523	0.991
X0fbd94b1.bb34.4620.841b.861a0b5e0c12..Panc.AdenoCA..DO49087	534	0.996	92.171	17.26%	15.931	9.499%	0.05158	0.995
X0fc63b79.7fff.441d.88fc.922d53c787ab..Panc.AdenoCA..DO51535	303	0.985	89.169	29.429%	15.776	18.581%	0.11148	0.982
X1168944c.5451.4a18.8758.88bf5723bdd9..Panc.AdenoCA..DO34680	1169	0.991	194.638	16.65%	40.038	13.461%	0.03877	0.989
X129459c1.38be.45da.bb87.18848c97c544..Panc.AdenoCA..DO51536	575	0.998	83.652	14.548%	13.842	6.924%	0.04777	0.997
X12f038e1.00af.4c64.a2e0.9e63323492ef..Panc.AdenoCA..DO33512	641	0.993	133.692	20.857%	23.612	11.953%	0.07082	0.992
X1327bbd4.a466.4e26.905f.cf91315f1cc8..Panc.AdenoCA..DO49422	387	0.996	76.793	19.843%	13.27	9.658%	0.0843	0.995
X1447c8cb.25d4.4092.8919.4df08f898d2d..Panc.AdenoCA..DO32984	630	0.994	101.073	16.043%	27.003	11.181%	0.04505	0.993
X170ad241.9e24.469b.b7ca.3fd783a89b21..Panc.AdenoCA..DO49430	766	0.998	95.218	12.431%	15.966	5.679%	0.03529	0.998
X1776f326.b12f.4355.8107.80fa6fcd2159..Panc.AdenoCA..DO51513	309	0.987	75.576	24.458%	13.936	16.095%	0.08744	0.985
X183b04f5.107f.496c.8e9a.8263dd00cffa..Panc.AdenoCA..DO51491	1475	0.998	154.481	10.473%	31.389	5.597%	0.02366	0.998
X1a0ef226.41a5.4b56.9078.4b7834f0c976..Panc.AdenoCA..DO35376	502	0.994	97.435	19.409%	18.593	10.943%	0.06267	0.993
X1a841850.fca0.48ab.8c78.db0bd5a64435..Panc.AdenoCA..DO33344	1303	0.999	109.774	8.425%	21.181	4.216%	0.02233	0.999
X1ac54c6e.a1e4.4f3b.b4a5.cdb327e0dca6..Panc.AdenoCA..DO34817	542	0.997	79.515	14.671%	15.508	7.319%	0.05767	0.997
X1b0fe1d5.b286.4f49.ae92.94d9c6db9657..Panc.AdenoCA..DO35230	580	0.995	118.024	20.349%	21.062	10.543%	0.0697	0.995
X1c28e44a.6e6c.44ed.b58a.e3262c0e6759..Panc.AdenoCA..DO51544	455	0.994	91.737	20.162%	16.448	11.059%	0.0752	0.993
X1c9fbe26.1447.4335.aaab.06d6bb3e2741..Panc.AdenoCA..DO49078	321	0.992	61.686	19.217%	11.524	12.635%	0.0807	0.991
X1e181878.c640.4e91.a620.3fc4b08a4de1..Panc.AdenoCA..DO33008	865	0.993	130.501	15.087%	26.319	11.63%	0.03658	0.992
X1f81a1b0.8089.44ef.87b5.b3359a407ad2..Panc.AdenoCA..DO33128	209	0.968	65.434	31.308%	12.634	25.406%	0.13233	0.96
X20d1b88b.3ff6.4201.a748.6a993500c652..Panc.AdenoCA..DO32972	217	0.972	75.657	34.865%	15.326	23.545%	0.15813	0.968
X2102558b.87b0.447b.bb9a.e4ae9df8b75e..Panc.AdenoCA..DO33032	844	0.997	122.324	14.493%	25.515	7.272%	0.05365	0.997
X21b1a37f.e91e.4ce1.83cf.bb89b8d0fb35..Panc.AdenoCA..DO33028	403	0.989	103.832	25.765%	19.961	14.739%	0.11263	0.988
X228fb827.c05e.494c.8a21.e1d925e100cb..Panc.AdenoCA..DO51537	660	0.997	98.554	14.932%	18.15	7.27%	0.06118	0.997
X230f53ef.be3f.495e.9b95.b0f670bd6908..Panc.AdenoCA..DO51508	54	0.945	30.331	56.169%	5.043	32.689%	0.47356	0.936
X241abdfd.e6de.4830.a233.4bbc5f622725..Panc.AdenoCA..DO49138	860	0.997	133.932	15.573%	24.394	7.697%	0.05708	0.997
X2564a262.03e8.467b.9ea2.f3ab38d75ae1..Panc.AdenoCA..DO49457	1087	0.999	115.973	10.669%	23.022	5.002%	0.03481	0.999
X25c32aca.6738.43ef.a103.243f2f9a3b43..Panc.AdenoCA..DO51492	340	0.993	81.918	24.094%	15.953	13.583%	0.09269	0.993
X25cf7449.8c5b.403e.aa75.e2af158598e8..Panc.AdenoCA..DO33208	383	0.994	78.736	20.558%	15.289	11.746%	0.06389	0.993
X28f41a20.b6d6.4ecc.888f.72f779ad9af7..Panc.AdenoCA..DO49442	512	0.994	106.889	20.877%	17.668	10.69%	0.0738	0.994
X29a00d78.b9bb.4c6b.b142.d5b8bfa63455..Panc.AdenoCA..DO35144	533	0.996	101.647	19.071%	18.655	9.296%	0.06492	0.995
X2b3837b3.ee29.4a08.848e.1206404da986..Panc.AdenoCA..DO49448	437	0.996	73.251	16.762%	12.745	8.887%	0.04945	0.996
X2b6d4d66.7f0b.4bc0.b3d6.171956a937c5..Panc.AdenoCA..DO49166	288	0.991	70.434	24.456%	12.3	13.735%	0.11537	0.99
X2bd9ccca.3fae.4b66.a762.6f30d6276222..Panc.AdenoCA..DO35152	797	0.998	98.414	12.348%	19.115	6.216%	0.04209	0.998
X2bf5b018.9f19.4fbd.9e1f.7d958aabe5d1..Panc.AdenoCA..DO51489	585	0.979	123.361	21.087%	24.448	20.542%	0.05723	0.97
X2c48eefe.2a08.47bf.8e4d.cbaab6777150..Panc.AdenoCA..DO35222	244	0.986	68.202	27.952%	13.85	17.04%	0.12325	0.984
X2e43e0ca.54ea.482e.acf2.0048d9187a5c..Panc.AdenoCA..DO35258	554	0.997	82.114	14.822%	15.462	8.029%	0.048	0.996
X2fdfb06c.0d2f.4e1d.9756.bcb08a7f90af..Panc.AdenoCA..DO221546	397	0.989	89.291	22.491%	14.995	14.773%	0.08514	0.987
X31c75873.abb4.4d88.9e2f.07497a6c892d..Panc.AdenoCA..DO35082	920	0.995	144.004	15.653%	27.307	9.975%	0.03719	0.995
X32fa6457.c8bd.4d26.8106.925baf13df68..Panc.AdenoCA..DO51518	789	0.999	90.543	11.476%	14.218	4.541%	0.03689	0.999
X33061bf5.9b99.4735.a810.f2d5eeef6873..Panc.AdenoCA..DO33392	373	0.994	69.568	18.651%	12.858	10.484%	0.07654	0.994
X33070975.0f35.4518.9ffb.4c6170c32534..Panc.AdenoCA..DO33160	463	0.996	79.155	17.096%	14.229	9.247%	0.05821	0.995
X33bcd589.80db.4a58.8f83.a48cb60e0fda..Panc.AdenoCA..DO35148	163	0.954	55.654	34.144%	11.865	29.84%	0.18287	0.943
X368e592d.260c.4f58.81c4.a9f1e6177a4b..Panc.AdenoCA..DO51549	509	0.993	94.994	18.663%	18.194	12.002%	0.05906	0.992
X3933c60d.73d6.4f74.ae02.fd545fc1f092..Panc.AdenoCA..DO51541	521	0.988	111.182	21.34%	20.43	15.665%	0.05306	0.985
X39c6c3b3.4683.4d11.984c.ed589188da65..Panc.AdenoCA..DO51527	1223	0.998	150.655	12.318%	25.448	6.041%	0.03278	0.998
X39d38c06.3779.4ca4.b103.1d096f93dae8..Panc.AdenoCA..DO51532	486	0.994	94.282	19.4%	19.945	11.739%	0.05347	0.993
X3b526846.72d6.4e10.b7cd.8cdb45a92a1c..Panc.AdenoCA..DO34736	1375	0.994	211.509	15.382%	42.291	11.092%	0.03731	0.993
X3bfbc33d.804b.4bb3.97ac.97563d77b13d..Panc.AdenoCA..DO33376	574	0.991	128.063	22.311%	29.303	13.816%	0.07087	0.99
X3c86ba21.7b11.4ec7.9d20.a2325197c676..Panc.AdenoCA..DO33042	392	0.991	86.416	22.045%	15.943	13.781%	0.09172	0.989
X3e4d0e50.8cf4.4eb0.a00a.ccf0484ecc2f..Panc.AdenoCA..DO33984	373	0.99	90.858	24.359%	17.778	14.01%	0.10495	0.989
X3ed783cf.2248.44a1.a2a2.d6b6519b91ef..Panc.AdenoCA..DO51495	576	0.983	146.566	25.445%	27.636	19.2%	0.07789	0.979
X3fb8f017.576f.4901.b8bf.3a58e5d43de3..Panc.AdenoCA..DO35138	133	0.968	52.309	39.33%	10.415	25.047%	0.26838	0.964
X3fba4880.cb7b.4ac5.ab5f.728614faa1ea..Panc.AdenoCA..DO49466	795	0.997	136.871	17.216%	24.704	7.94%	0.0521	0.997
X40378b7a.a65d.4510.aaba.a34c4058fac7..Panc.AdenoCA..DO49424	739	0.999	83.358	11.28%	14.135	5.473%	0.03609	0.998
X42f00950.09c9.461a.8423.d5b04a96af10..Panc.AdenoCA..DO51472	445	0.995	85.217	19.15%	14.04	9.961%	0.06177	0.994
X441d2f21.b448.4fc8.8c54.9b85aca56237..Panc.AdenoCA..DO35126	604	0.998	91.152	15.091%	15.351	6.669%	0.06567	0.998
X4652ae03.b096.42d0.bdfa.3f6281d4f023..Panc.AdenoCA..DO35236	796	0.994	150.177	18.866%	27.856	10.734%	0.05404	0.994
X46e166fe.3b20.49ad.98db.42c854c61c93..Panc.AdenoCA..DO51470	453	0.995	88.58	19.554%	15.412	9.846%	0.0741	0.995
X4a4e0397.8702.46ef.aaa8.3980f03a40bf..Panc.AdenoCA..DO51521	18	0.664	19.258	106.989%	3.959	74.818%	1.10086	0.593
X4a88981e.e409.440f.9bf0.71ca1bab8b4e..Panc.AdenoCA..DO51534	592	0.998	76.718	12.959%	12.781	5.931%	0.0389	0.998
X4aa7eabc.0419.4897.b7af.5dcccfd6ac2f..Panc.AdenoCA..DO51476	1182	0.986	214.254	18.126%	49.91	16.69%	0.04224	0.983
X4c027164.12de.456f.b933.6bc91f70b46f..Panc.AdenoCA..DO49478	502	0.994	94.924	18.909%	17.362	11.058%	0.06329	0.994
